List item,Non-draught wine at or above 22.1% ABV (343),Gwin nad yw’n dod o’r gasgen ar 22.1% ABV neu’n uwch (343),
List item,Draught wine between 1.3% and 3.4% ABV (353),Gwin o’r gasgen rhwng 1.3% a 3.4% ABV (353),
List item,Draught wine between 3.5% and 8.4% ABV (358),Gwin o’r gasgen rhwng 3.5% ac 8.4% ABV (358),
List item,Non-draught wine between 1.3% and 3.4% ABV (363 SPR),Gwin nad yw’n dod o’r gasgen rhwng 1.3% a 3.4% ABV (363 SPR),
List item,Non-draught wine between 3.5% and 8.4% ABV (368 SPR),Gwin nad yw’n dod o’r gasgen rhwng 3.5% ac 8.4% ABV (368 SPR),
List item,Draught wine between 1.3% and 3.4% ABV (373 SPR),Gwin o’r gasgen rhwng 1.3% a 3.4% ABV (373 SPR),
List item,Draught wine between 3.5% and 8.4% ABV (378 SPR),Gwin o’r gasgen rhwng 3.5% ac 8.4% ABV (378 SPR),
Card heading,Wine duty,Toll gwin,
Card heading,Wine eligible for Small Producer Relief,Gwin sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
Card heading,Wine eligible for Small Producer Relief (multiple duty rates),Gwin sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach (mwy nag un gyfradd doll),
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
W5. Duty due (v9),,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
R2. Remove this [alcohol-lower] entry? (v7),,,
H2,Remove this wine entry?,Tynnu’r cofnod gwin hwn?,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
S1. What (spirits) do you need to declare?  (v10),,,
Caption,Declare spirits,Datgan gwirodydd,
H2,Non-draught spirits (standard rate),Gwirodydd nad ydynt yn dod o’r gasgen (cyfradd safonol),
Checkbox,Spirits between 1.3% and 3.4% ABV (tax type code 315),Gwirodydd rhwng 1.3% a 3.4% ABV (cod y math o dreth: 315),
Checkbox,Spirits between 3.5% and 8.4% ABV (tax type code 325),Gwirodydd rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 325),
Checkbox,Spirits between 8.5% and 22% ABV (tax type code 335),Gwirodydd rhwng 8.5% a 22% ABV (cod y math o dreth: 335),
Checkbox,Spirits at or above 22.1% ABV (tax type code 345),Gwirodydd ar 22.1% ABV neu’n uwch (cod y math o dreth: 345),
H2,Draught spirits (reduced rate),Gwirodydd o’r gasgen (cyfradd is),
Checkbox,Spirits between 1.3% and 3.4% ABV (tax type code 355),Gwirodydd rhwng 1.3% a 3.4% ABV (cod y math o dreth: 355),
Checkbox,Spirits between 3.5% and 8.4% ABV (tax type code 360),Gwirodydd rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 360),
H2,Non-draught spirits eligible for Small Producer Relief,Gwirodydd nad ydynt yn dod o’r gasgen sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
Checkbox,Spirits between 1.3% and 3.4% ABV (tax type code 365),Gwirodydd rhwng 1.3% a 3.4% ABV (cod y math o dreth: 365),
Checkbox,Spirits between 3.5% and 8.4% ABV (tax type code 370),Gwirodydd rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 370),
H2,Draught spirits eligible for Small Producer Relief,Gwirodydd o’r gasgen sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
Checkbox,Spirits between 1.3% and 3.4% ABV (tax type code 375),Gwirodydd rhwng 1.3% a 3.4% ABV (cod y math o dreth: 375),
Checkbox,Spirits between 3.5% and 8.4% ABV (tax type code 380),Gwirodydd rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 380),
Validation,Select the [spirits] you need to declare,Dewiswch y [gwirodydd] y mae angen i chi eu datgan,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
S2. Tell us about spirits you need to declare  (v13),,,
Title/H1,Tell us about the spirits you need to declare,Rhoi gwybod i ni am y gwirodydd y mae angen i chi eu datgan,
P,Tell us about the spirits you need to declare and the pure alcohol in that spirits at the following Alcohol by Volume (ABV) strengths.,"Rhowch wybod i ni am y gwirodydd y mae angen i chi eu datgan a’r alcohol pur yn y gwirodydd hynny, ar draws y bandiau cryfder Alcohol yn ôl Cyfaint (ABV) canlynol.","We have translated ""in those spirits"" to match the screenshot, instead of ""in that spirits""."
Warning,We will ask about spirits eligible for Small Producer Relief on the next page.,Byddwn yn gofyn ynghylch gwirodydd sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach ar y dudalen nesaf.,
H2,How much non-draught spirits (standard rate) do you need to declare?,Faint o wirodydd nad ydynt yn dod o’r gasgen (cyfradd safonol) y mae angen i chi eu datgan?,
H3,Spirits between 1.3% and 3.4% ABV (tax type code 315),Gwirodydd rhwng 1.3% a 3.4% ABV (cod y math o dreth: 315),
Label,Total litres of spirits[ between 1.3% and 3.4% ABV],Cyfanswm y litrau o wirodydd[ rhwng 1.3% a 3.4% ABV],
Label,Litres of pure alcohol[ in spirits between 1.3% and 3.4% ABV],Litrau o alcohol pur[ mewn gwirodydd rhwng 1.3% a 3.4% ABV],
H3,Spirits between 3.5% and 8.4% ABV (tax type code 325),Gwirodydd rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 325),
Label,Total litres of spirits[ between 3.5% and 8.4% ABV],Cyfanswm y litrau o wirodydd[ rhwng 3.5% ac 8.4% ABV],
Label,Litres of pure alcohol[ in spirits between 3.5% and 8.4% ABV],Litrau o alcohol pur[ mewn gwirodydd rhwng 3.5% ac 8.4% ABV],
H3,Spirits between 8.5% and 22% ABV (tax type code 335),Gwirodydd rhwng 8.5% a 22% ABV (cod y math o dreth: 335),
Label,Total litres of spirits[ between 8.5% and 22% ABV],Cyfanswm y litrau o wirodydd[ rhwng 8.5% a 22% ABV],
Label,Litres of pure alcohol[ in spirits between 8.5% and 22% ABV],Litrau o alcohol pur[ mewn gwirodydd rhwng 8.5% a 22% ABV],
H3,Spirits at or above 22.1% ABV (tax type code 345),Gwirodydd ar 22.1% ABV neu’n uwch (cod y math o dreth: 345),
Label,Total litres of spirits[ at or above 22.1% ABV],Cyfanswm y litrau o wirodydd[ ar 22.1% ABV neu’n uwch],
Label,Litres of pure alcohol[ in spirits at or above 22.1% ABV],Litrau o alcohol pur[ mewn gwirodydd ar 22.1% ABV neu’n uwch],
H2,How much draught spirits (reduced rate) do you need to declare?,Faint o wirodydd o’r gasgen (cyfradd is) y mae angen i chi eu datgan?,
H3,Spirits between 1.3% and 3.4% ABV (tax type code 355),Gwirodydd rhwng 1.3% a 3.4% ABV (cod y math o dreth: 355),
Label,Total litres of spirits[ between 1.3% and 3.4% ABV],Cyfanswm y litrau o wirodydd[ rhwng 1.3% a 3.4% ABV],
Label,Litres of pure alcohol[ in spirits between 1.3% and 3.4% ABV],Litrau o alcohol pur[ mewn gwirodydd rhwng 1.3% a 3.4% ABV],
H3,Spirits between 3.5% and 8.4% ABV (tax type code 360),Gwirodydd rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 360),
Label,Total litres of spirits[ between 3.5% and 8.4% ABV],Cyfanswm y litrau o wirodydd[ rhwng 3.5% ac 8.4% ABV],
Label,Litres of pure alcohol[ in spirits between 3.5% and 8.4% ABV],Litrau o alcohol pur[ mewn gwirodydd rhwng 3.5% ac 8.4% ABV],
Validation,Enter the total litres of [spirits],Nodwch gyfanswm y litrau o [wirodydd],"Please note that the translation for ""[spirits]"" in some instances begins with a different letter compared to where it might appear elsewhere, e.g. row 1614. (I'm not sure whether the square brackets indicate that something else might be substituted here, but if so we'll need to look at these case by case.)"
Validation,Litres of [spirits] must be a number,Mae’n rhaid i’r litrau o [wirodydd] fod yn rhif,
Validation,Litres of [spirits] must be less than 1 billion ,Mae’n rhaid i’r litrau o [wirodydd] fod yn llai nag 1 biliwn,
Validation,Litres of [spirits] must be more than 0.00,Mae’n rhaid i’r litrau o [wirodydd] fod yn fwy na 0.00,
Validation,Litres of [spirits] must be a number to 2 decimal places,Mae’n rhaid i’r litrau o [wirodydd] fod yn rhif sy’n cynnwys 2 le degol,
Validation,Enter the litres of pure alcohol in [spirits],Nodwch y litrau o alcohol pur sydd yn y [gwirodydd],
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
S3. If you have more than one Small Producer Relief duty rate  (v8),,,
List item,"You may need to declare spirits with more than one Small Producer Relief duty rate for the same type of spirits, for example:",Efallai y bydd angen i chi ddatgan gwirodydd sydd â mwy nag un gyfradd doll yn sgil Rhyddhad i Gynhyrchwyr Bach ar gyfer yr un math o wirodydd – er enghraifft os yw un o’r canlynol yn wir:,
P,"If you have more than one Small Producer Relief duty rate for the same type of spirits you will need to input them individually. For each duty rate we need to know the the total amount produced, the litres of pure alcohol and the applicable duty rate.","Os oes gennych fwy nag un gyfradd doll yn sgil Rhyddhad i Gynhyrchwyr Bach ar gyfer yr un math o wirodydd, bydd angen i chi eu nodi ar wahân. Ar gyfer pob cyfradd doll, mae angen i ni wybod y cyfanswm a gynhyrchwyd, y litrau o alcohol pur a’r gyfradd doll sy’n berthnasol.","You might like to change ""the the"" to ""the"" in the English version."
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
S3a. Tell us about spirits that are eligible for Small Producer Relief (one SPR rate)  (v10),,,
Title/H1,Tell us about the spirits that are eligible for Small Producer Relief,Rhoi gwybod i ni am y gwirodydd sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
P,"Tell us about the spirits you need to declare that is eligible for Small Producer Relief, and the pure alcohol in that spirits at the following Alcohol by Volume (ABV) strengths.","Rhowch wybod i ni am y gwirodydd y mae angen i chi eu datgan sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach, ac am yr alcohol pur yn y gwirodydd hynny, ar draws y bandiau cryfder Alcohol yn ôl Cyfaint (ABV) canlynol.","We have translated ""in those spirits"" to match the screenshot, instead of ""in that spirits""."
H2,How much non-draught spirits that is eligible for Small Producer Relief do you need to declare?,"Faint o wirodydd nad ydynt yn dod o’r gasgen, sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach, y mae angen i chi eu datgan?","You might like to change ""spirits that is"" to ""spirits that are"", in keeping with the heading."
Label,Your Small Producer Relief Duty rate for this spirits,Eich cyfradd doll yn sgil Rhyddhad i Gynhyrchwyr Bach ar gyfer y gwirodydd hyn,"We have translated ""for these spirits"", instead of ""for this spirits""."
H2,How much draught spirits that is eligible for Small Producer Relief do you need to declare?,"Faint o wirodydd o’r gasgen, sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach, y mae angen i chi eu datgan?","You might like to change ""spirits that is"" to ""spirits that are"", in keeping with the heading."
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
S3b. Tell us about spirits that is eligible for Small Producer Relief (more than one SPR rate)  (v9),,,
Title/H1,Tell us about the spirits you need to declare that are eligible for Small Producer Relief,Rhoi gwybod i ni am y gwirodydd y mae angen i chi eu datgan sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
P,For each spirits you need to declare that is eligible for Small Producer Relief you need to tell us the total volume and the pure alcohol in that cider at the following Alcohol by Volume (ABV) strengths.,"Ar gyfer pob gwirod y mae angen i chi ei ddatgan sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach, mae angen i chi roi gwybod i ni beth yw cyfanswm y cyfaint, a faint o alcohol pur sydd yn y gwirod hwnnw, ar draws y bandiau cryfder Alcohol yn ôl Cyfaint (ABV) canlynol.","We have translated ""in that spirit"", instead of ""in that cider"". Please update the English version to match.
We have also translated ""For each spirit"" instead of ""For each spirits""."
Warning,If you have more than one duty rate for spirits in the same ABV range enter them one at a time.,"Os oes gennych fwy nag un gyfradd doll ar gyfer gwirodydd sydd yn yr un ystod ABV, nodwch nhw un ar y tro.",
H2,What type of spirits do you need to declare?,Pa fath o wirodydd y mae angen i chi eu datgan?,
Radio,Non-draught spirits between 1.3% and 3.4% ABV (365 SPR),Gwirodydd nad ydynt yn dod o’r gasgen rhwng 1.3% a 3.4% ABV (365 SPR),
Radio,Non-draught spirits between 3.5% and 8.4% ABV (370 SPR),Gwirodydd nad ydynt yn dod o’r gasgen rhwng 3.5% ac 8.4% ABV (370 SPR),
Radio,Draught spirits between 1.3% and 3.4% ABV (375 SPR),Gwirodydd o’r gasgen rhwng 1.3% a 3.4% ABV (375 SPR),
Radio,Draught spirits between 3.5% and 8.4% ABV (380 SPR),Gwirodydd o’r gasgen rhwng 3.5% ac 8.4% ABV (380 SPR),
H2,How much of these spirits do you need to declare?,Faint o’r gwirodydd hyn y mae angen i chi eu datgan?,
Label,Total litres of this spirits,Cyfanswm y litrau o’r gwirodydd hyn,"We have translated ""of these spirits"", instead of ""of this spirits""."
Label,Litres of pure alcohol[ in this spirits],Litrau o alcohol pur[ yn y gwirodydd hyn],"We have translated ""in these spirits"", instead of ""in this spirits""."
Label,Your Small Producer Relief Duty rate for this spirits,Eich cyfradd doll yn sgil Rhyddhad i Gynhyrchwyr Bach ar gyfer y gwirodydd hyn,"We have translated ""for these spirits"", instead of ""for this spirits""."
Validation,Select the type of [spirits],Dewiswch y math o [wirodydd],
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
S3d. Spirits with multiple rates Check your Answers,,,
Row heading,Total spirits,Cyfanswm y gwirodydd,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
S3c. Spirits with Small Producer Relief duty to declare  (v9),,,
Title/H1,Spirits with Small Producer Relief duty to declare,"Gwirodydd i’w datgan, sydd â tholl yn sgil Rhyddhad i Gynhyrchwyr Bach",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
S4. Check your answers  (v7),,,
Card heading,Spirits to declare,Gwirodydd i’w datgan,
Row heading,Selected Spirits to declare,Gwirodydd a ddewiswyd i’w datgan,
List item,Non-draught spirits between 1.3% and 3.4% ABV (315),Gwirodydd nad ydynt yn dod o’r gasgen rhwng 1.3% a 3.4% ABV (315),
List item,Non-draught spirits between 3.5% and 8.4% ABV (325),Gwirodydd nad ydynt yn dod o’r gasgen rhwng 3.5% ac 8.4% ABV (325),
List item,Non-draught spirits between 8.5% and 22% ABV (335),Gwirodydd nad ydynt yn dod o’r gasgen rhwng 8.5% a 22% ABV (335),
List item,Non-draught spirits at or above 22.1% ABV (345),Gwirodydd nad ydynt yn dod o’r gasgen ar 22.1% ABV neu’n uwch (345),
List item,Draught spirits between 1.3% and 3.4% ABV (355),Gwirodydd o’r gasgen rhwng 1.3% a 3.4% ABV (355),
List item,Draught spirits between 3.5% and 8.4% ABV (360),Gwirodydd o’r gasgen rhwng 3.5% ac 8.4% ABV (360),
List item,Non-draught spirits between 1.3% and 3.4% ABV (365 SPR),Gwirodydd nad ydynt yn dod o’r gasgen rhwng 1.3% a 3.4% ABV (365 SPR),
List item,Non-draught spirits between 3.5% and 8.4% ABV (370 SPR),Gwirodydd nad ydynt yn dod o’r gasgen rhwng 3.5% ac 8.4% ABV (370 SPR),
List item,Draught spirits between 1.3% and 3.4% ABV (375 SPR),Gwirodydd o’r gasgen rhwng 1.3% a 3.4% ABV (375 SPR),
List item,Draught spirits between 3.5% and 8.4% ABV (380 SPR),Gwirodydd o’r gasgen rhwng 3.5% ac 8.4% ABV (380 SPR),
Card heading,Spirits duty,Toll gwirodydd,
Card heading,Spirits eligible for Small Producer Relief,Gwirodydd sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
Card heading,Spirits eligible for Small Producer Relief (multiple duty rates),Gwirodydd sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach (mwy nag un gyfradd doll),
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
S5. Duty due  (v11),,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
R2. Remove this [alcohol-lower] entry? (v7),,,
H2,Remove this spirits entry?,Tynnu’r cofnod gwirodydd hwn?,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Declare OFP,,,
Caption,Declare other fermented products,Datgan cynhyrchion eplesedig eraill,
H2,Non-draught other fermented products (standard rate),Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen (cyfradd safonol),
Checkbox,Other fermented products between 1.3% and 3.4% ABV (tax type code 314),Cynhyrchion eplesedig eraill rhwng 1.3% a 3.4% ABV (cod y math o dreth: 314),
Checkbox,Other fermented products between 3.5% and 8.4% ABV (tax type code 324),Cynhyrchion eplesedig eraill rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 324),
Checkbox,Other fermented products between 8.5% and 22% ABV (tax type code 334),Cynhyrchion eplesedig eraill rhwng 8.5% a 22% ABV (cod y math o dreth: 334),
Checkbox,Other fermented products at or above 22.1% ABV (tax type code 344),Cynhyrchion eplesedig eraill ar 22.1% ABV neu’n uwch (cod y math o dreth: 344),
H2,Draught other fermented products (reduced rate),Cynhyrchion eplesedig eraill o’r gasgen (cyfradd is),
Checkbox, Which of these spirits have you produced? ,Pa rai o’r gwirodydd hyn rydych chi wedi’u cynhyrchu?,
Checkbox,Other fermented products between 1.3% and 3.4% ABV (tax type code 354),Cynhyrchion eplesedig eraill rhwng 1.3% a 3.4% ABV (cod y math o dreth: 354),
Checkbox,Other fermented products between 3.5% and 8.4% ABV (tax type code 359),Cynhyrchion eplesedig eraill rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 359),
H2,Non-draught other fermented products eligible for Small Producer Relief,Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
Checkbox, Which of these spirits have you produced? ,Pa rai o’r gwirodydd hyn rydych chi wedi’u cynhyrchu?,
Checkbox,Other fermented products between 1.3% and 3.4% ABV (tax type code 364),Cynhyrchion eplesedig eraill rhwng 1.3% a 3.4% ABV (cod y math o dreth: 364),
Checkbox,Other fermented products between 3.5% and 8.4% ABV (tax type code 369),Cynhyrchion eplesedig eraill rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 369),
H2,Draught other fermented products eligible for Small Producer Relief,Cynhyrchion eplesedig eraill o’r gasgen sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
Checkbox,Other fermented products between 1.3% and 3.4% ABV (tax type code 374),Cynhyrchion eplesedig eraill rhwng 1.3% a 3.4% ABV (cod y math o dreth: 374),
Checkbox,Other fermented products between 3.5% and 8.4% ABV (tax type code 379),Cynhyrchion eplesedig eraill rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 379),
Validation,Select the [other fermented products] you need to declare,Dewiswch y [cynhyrchion eplesedig eraill] y mae angen i chi eu datgan,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
OFP Tell us about the OFP,,,
Title/H1,,,
P,Tell us about other fermented products you need to declare and the pure alcohol in them at the following Alcohol by Volume (ABV) strengths.,"Rhowch wybod i ni am gynhyrchion eplesedig eraill y mae angen i chi eu datgan a’r alcohol pur ynddyn nhw, ar draws y bandiau cryfder Alcohol yn ôl Cyfaint (ABV) canlynol.",
Warning,We will ask about other fermented products eligible for Small Producer Relief on the next page.,Byddwn yn gofyn ynghylch cynhyrchion eplesedig eraill sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach ar y dudalen nesaf.,
H2,How much non-draught other fermented products (standard rate) do you need to declare?,Faint o gynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen (cyfradd safonol) y mae angen i chi eu datgan?,
H3,Other fermented products between 1.3% and 3.4% ABV (tax type code 314),Cynhyrchion eplesedig eraill rhwng 1.3% a 3.4% ABV (cod y math o dreth: 314),
Label,Total litres of other fermented products[ between 1.3% and 3.4% ABV],Cyfanswm y litrau o gynhyrchion eplesedig eraill[ rhwng 1.3% a 3.4% ABV],
Label,Litres of pure alcohol[ in other fermented products between 1.3% and 3.4% ABV],Litrau o alcohol pur[ mewn cynhyrchion eplesedig eraill rhwng 1.3% a 3.4% ABV],
H3,Other fermented products between 3.5% and 8.4% ABV (tax type code 324),Cynhyrchion eplesedig eraill rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 324),
Label,Total litres of other fermented products[ between 3.5% and 8.4% ABV],Cyfanswm y litrau o gynhyrchion eplesedig eraill[ rhwng 3.5% ac 8.4% ABV],
Label,Litres of pure alcohol[ in other fermented products between 3.5% and 8.4% ABV],Litrau o alcohol pur[ mewn cynhyrchion eplesedig eraill rhwng 3.5% ac 8.4% ABV],
H3,Other fermented products between 8.5% and 22% ABV (tax type code 334),Cynhyrchion eplesedig eraill rhwng 8.5% a 22% ABV (cod y math o dreth: 334),
Label,Total litres of other fermented products[ between 8.5% and 22% ABV],Cyfanswm y litrau o gynhyrchion eplesedig eraill[ rhwng 8.5% a 22% ABV],
Label,Litres of pure alcohol[ in other fermented products between 8.5% and 22% ABV],Litrau o alcohol pur[ mewn cynhyrchion eplesedig eraill rhwng 8.5% a 22% ABV],
H3,Other fermented products at or above 22.1% ABV (tax type code 344),Cynhyrchion eplesedig eraill ar 22.1% ABV neu’n uwch (cod y math o dreth: 344),
Label,Total litres of other fermented products[ at or above 22.1% ABV],Cyfanswm y litrau o gynhyrchion eplesedig eraill[ ar 22.1% ABV neu’n uwch],
Label,Litres of pure alcohol[ in other fermented products at or above 22.1% ABV],Litrau o alcohol pur[ mewn cynhyrchion eplesedig eraill ar 22.1% ABV neu’n uwch],
H2,How much draught other fermented products (reduced rate) do you need to declare?,Faint o gynhyrchion eplesedig eraill o’r gasgen (cyfradd is) y mae angen i chi eu datgan?,
H3,Other fermented products between 1.3% and 3.4% ABV (tax type code 354),Cynhyrchion eplesedig eraill rhwng 1.3% a 3.4% ABV (cod y math o dreth: 354),
Label,Total litres of other fermented products[ between 1.3% and 3.4% ABV],Cyfanswm y litrau o gynhyrchion eplesedig eraill[ rhwng 1.3% a 3.4% ABV],
Label,Litres of pure alcohol[ in other fermented products between 1.3% and 3.4% ABV],Litrau o alcohol pur[ mewn cynhyrchion eplesedig eraill rhwng 1.3% a 3.4% ABV],
H3,Other fermented products between 3.5% and 8.4% ABV (tax type code 359),Cynhyrchion eplesedig eraill rhwng 3.5% ac 8.4% ABV (cod y math o dreth: 359),
Label,Total litres of other fermented products[ between 3.5% and 8.4% ABV],Cyfanswm y litrau o gynhyrchion eplesedig eraill[ rhwng 3.5% ac 8.4% ABV],
Label,Litres of pure alcohol[ in other fermented products between 3.5% and 8.4% ABV],Litrau o alcohol pur[ mewn cynhyrchion eplesedig eraill rhwng 3.5% ac 8.4% ABV],
Validation,Enter the total litres of [other fermented products],Nodwch gyfanswm y litrau o [gynhyrchion eplesedig eraill],"Please note that the translation for ""[other fermented products]"" in some instances begins with a different letter compared to where it might appear elsewhere, e.g. row 2108. (I'm not sure whether the square brackets indicate that something else might be substituted here, but if so we'll need to look at these case by case.)"
Validation,Litres of [other fermented products] must be a number,Mae’n rhaid i’r litrau o [gynhyrchion eplesedig eraill] fod yn rhif,
Validation,Litres of [other fermented products] must be less than 1 billion ,Mae’n rhaid i’r litrau o [gynhyrchion eplesedig eraill] fod yn llai nag 1 biliwn,
Validation,Litres of [other fermented products] must be more than 0.00,Mae’n rhaid i’r litrau o [gynhyrchion eplesedig eraill] fod yn fwy na 0.00,
Validation,Litres of [other fermented products] must be a number to 2 decimal places,Mae’n rhaid i’r litrau o [gynhyrchion eplesedig eraill] fod yn rhif sy’n cynnwys 2 le degol,
Validation,Enter the litres of pure alcohol in [other fermented products],Nodwch y litrau o alcohol pur sydd yn y [cynhyrchion eplesedig eraill],
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
OFP If you have more than one Small Producer Relief duty rate,,,
